Timestamp,Session_ID,Group_ID,Winning_Door,Initial_Door,Alt_Door,Final_Door,Is_Switched,Is_Win,Reading_Time_MS
28.08.2026 0:38:10,70e44b7a-e806-471d-9550-b22d64ab3df1,Group_D,8,1,8,8,1,1,2854
28.08.2026 0:38:11,03209101-3ded-49df-8546-2c5bab3fbdd7,Group_D,10,6,10,6,0,0,9079
28.08.2026 0:38:11,eac4250e-b0c1-4a95-861d-af5f623891b1,Group_C,5,7,5,5,1,1,3525
28.08.2026 0:38:15,58e823e1-8e5b-44db-a016-46988827fc80,Group_B,9,8,9,9,1,1,7416
28.08.2026 0:38:17,28d51ddb-38dd-4540-b463-ca00466ec6c4,Group_D,4,4,7,7,1,0,9506
28.08.2026 0:38:18,884e3c96-a8f5-479b-8ee6-f386d497b17b,Group_C,9,4,9,9,1,1,5281
28.08.2026 0:38:20,837d3fc8-2802-476a-8b51-45b1ad75e775,Group_D,7,3,7,7,1,1,13419
28.08.2026 0:38:20,c2beb5e1-6f61-4022-903f-4c7b1c73c740,Group_A,10,3,10,3,0,0,7807
28.08.2026 0:38:20,8dc58be7-0b2c-4bf0-a3b0-caad8bf02ddf,Group_B,9,4,9,4,0,0,1575
28.08.2026 0:38:23,a4d24187-1126-416b-bdc8-3780952f7821,Group_C,5,8,5,5,1,1,5636
28.08.2026 0:38:23,46898bfa-3276-451c-998e-48b4fcd1da55,Group_C,2,4,2,2,1,1,6616
28.08.2026 0:38:24,792f1a8f-61c1-43cb-856b-b088dd4bc513,Group_D,1,4,1,1,1,1,10421
28.08.2026 0:38:28,e1e3ff71-8172-43e8-b7c6-88c357e88fb4,Group_C,1,3,1,1,1,1,10093
28.08.2026 0:38:31,6abb1bcf-be0b-4576-bbc4-256ee03223bc,Group_D,7,8,7,7,1,1,2321
28.08.2026 0:38:32,88832a94-dddd-41c4-b45e-27342dc342ab,Group_C,4,1,4,4,1,1,4747
28.08.2026 0:38:34,5a0ba8f3-a083-4514-aefa-f5871c476353,Group_C,4,1,4,4,1,1,2734
28.08.2026 0:38:40,ff67067d-168d-45b6-b5df-170f832bbb8b,Group_A,1,3,1,3,0,0,7411
28.08.2026 0:38:42,f1324a49-c299-4008-9f21-e300ddcff8bf,Group_B,9,1,9,9,1,1,13619
28.08.2026 0:38:42,c7f32636-6270-4732-a849-83a12c3dd3af,Group_B,9,10,9,9,1,1,4699
28.08.2026 0:38:43,eecb9792-2d53-4be7-9e6f-24d9efbe46e0,Group_D,4,8,4,4,1,1,7825
28.08.2026 0:38:45,55c25b7d-8a53-4098-a6aa-0e45f063f062,Group_A,2,1,2,2,1,1,8334
28.08.2026 0:38:49,c37ba736-eff5-4efa-9f56-60f4cb47d005,Group_A,7,3,7,7,1,1,14931
28.08.2026 0:38:50,60a13582-486a-48a5-9e00-9ab75a4d834b,Group_A,1,4,1,1,1,1,3036
28.08.2026 0:38:55,8d7a46c9-3061-461e-88fb-f2eaf8aee728,Group_D,1,5,1,5,0,0,32468
28.08.2026 0:38:59,6a6c3520-3f07-4104-a319-15e12484fcda,Group_D,5,1,5,5,1,1,1005
28.08.2026 0:38:59,440c9895-8d2e-4a92-8cf4-24011347b7f4,Group_B,3,1,3,3,1,1,35538
28.08.2026 0:39:01,f114792d-f0c8-45d0-9d0f-83a5138359a1,Group_B,3,1,3,3,1,1,13226
28.08.2026 0:39:03,dc1e1c06-6c66-49da-b832-103dcaccb9a1,Group_D,6,8,6,6,1,1,10289
28.08.2026 0:39:03,112f1250-45c9-46b9-8008-1970b675b668,Group_A,5,4,5,4,0,0,2666
28.08.2026 0:39:04,61fa5340-a95a-481a-9739-e9fc41079d97,Group_C,6,8,6,6,1,1,8299
28.08.2026 0:39:08,358667f3-ec39-411b-90d7-b6c805306830,Group_D,8,3,8,8,1,1,1627
28.08.2026 0:39:18,ca0fe9f2-174c-4f3d-b635-6dd4ba6ce6f0,Group_D,9,4,9,4,0,0,2589
28.08.2026 0:39:18,d2283698-9677-47d6-a33a-f380d416c0b3,Group_B,3,9,3,9,0,0,21933
28.08.2026 0:39:20,671eab97-e437-467d-8da5-e40439705ecf,Group_C,9,10,9,10,0,0,17411
28.08.2026 0:39:27,c0274931-a260-447d-9f27-23a24728cc48,Group_D,1,9,1,1,1,1,4375
28.08.2026 0:39:27,7d9f437f-1dda-4e3e-b9b0-c0c54bedfc42,Group_B,1,4,1,4,0,0,2845
28.08.2026 0:39:32,cbe319bc-623b-45e1-b7dc-d25ae55bcaaf,Group_D,2,4,2,2,1,1,28485
28.08.2026 0:39:33,7dc024a8-418c-4aff-b32b-369e7110ebd7,Group_A,4,7,4,4,1,1,20632
28.08.2026 0:39:33,02a4e96e-6550-4aaa-b2a6-8dd57335ec01,Group_D,5,8,5,5,1,1,4653
28.08.2026 0:39:33,39827298-b452-49f6-bd04-192d3b59e9ed,Group_B,8,8,9,8,0,1,7454
28.08.2026 0:39:35,244026bd-d0c4-4fa0-b534-57eccd0ff80e,Group_C,1,7,1,1,1,1,4398
28.08.2026 0:39:36,747d9a11-ec26-44fe-b7c2-07f1aaec5a13,Group_D,9,8,9,9,1,1,4657
28.08.2026 0:39:42,5c93c3ea-16f8-4556-9b92-f842fe64a10f,Group_C,9,8,9,9,1,1,4242
28.08.2026 0:39:44,bedd07dd-8660-4e4a-b16f-5e1b9f928768,Group_D,5,3,5,5,1,1,11813
28.08.2026 0:39:44,c03b12a1-34cb-497f-9bb2-1c1018b06352,Group_D,3,1,3,3,1,1,6015
28.08.2026 0:39:46,a5318d00-9940-4ead-a469-911fa7558247,Group_B,3,4,3,3,1,1,11172
28.08.2026 0:39:46,703557e4-7717-4029-a78e-178ffddd063c,Group_A,2,4,2,2,1,1,16001
28.08.2026 0:39:47,54bdc644-de6d-4723-ae5e-bb9975d527ad,Group_B,5,2,5,5,1,1,11066
28.08.2026 0:39:52,3f530944-c2ba-494d-979b-875cb628d3c6,Group_D,3,10,3,3,1,1,8419
28.08.2026 0:39:53,fe87f41d-9101-4db7-9344-71cd645c93f6,Group_C,1,1,3,3,1,0,9431
28.08.2026 0:39:55,128f88ec-ec3a-4ec9-abc7-c62f59931b1d,Group_C,1,4,1,1,1,1,7499
28.08.2026 0:39:58,846626d6-8245-4e4c-93c5-e0fbbae9bc39,Group_D,3,1,3,3,1,1,944
28.08.2026 0:40:02,684af041-d311-4fa9-aa2f-f548f2d185b3,Group_C,5,3,5,5,1,1,6851
28.08.2026 0:40:02,85819791-e767-409c-ab77-6ff68c105755,Group_D,7,6,7,7,1,1,2172
28.08.2026 0:40:02,f976da9e-b291-489d-80e0-4e492b2ac4a2,Group_D,6,6,5,5,1,0,3247
28.08.2026 0:40:03,67a32c39-b385-47e6-8d27-c7678afcfa8d,Group_A,2,5,2,2,1,1,6945
28.08.2026 0:40:05,187a05cf-2eb2-4e18-9651-b09bc120348b,Group_D,5,1,5,5,1,1,4857
28.08.2026 0:40:06,cd1d760b-b2e4-4760-9219-8ea76f80d2f3,Group_B,10,2,10,10,1,1,4772
28.08.2026 0:40:07,857e792c-fdbc-4bc7-9ac8-b9944f321a48,Group_B,6,7,6,6,1,1,11673
28.08.2026 0:40:11,acdfaa18-d946-4590-ba33-2599ff3e5fb6,Group_A,1,7,1,7,0,0,11342
28.08.2026 0:40:14,681b2465-a7eb-4da0-b9e2-9d49c2296425,Group_C,7,4,7,7,1,1,3330
28.08.2026 0:40:14,23eb1e4a-f233-4d2e-be64-685780693405,Group_D,1,6,1,1,1,1,12405
28.08.2026 0:40:17,3be89e74-f9a5-4fbe-b3e6-8c3ec6e0555b,Group_D,7,8,7,7,1,1,14929
28.08.2026 0:40:17,aae2cc0d-9ce8-463e-95e5-155fb7c0dfec,Group_B,7,6,7,6,0,0,11174
28.08.2026 0:40:19,058fedff-7907-44c6-9bf0-b478a4248c2e,Group_B,3,9,3,3,1,1,12299
28.08.2026 0:40:19,b9ad0f7e-4492-4c01-8007-a713d7743fa7,Group_C,6,7,6,6,1,1,9882
28.08.2026 0:40:22,95009f22-55f2-4665-a656-a91973471ecc,Group_C,5,5,10,5,0,1,6327
28.08.2026 0:40:28,ccdcff68-9290-4132-8ac3-ab3e78bf13de,Group_A,3,2,3,3,1,1,1246
28.08.2026 0:40:30,9f7c6f3c-b1bd-4ade-9e35-d37135cfdea7,Group_D,1,2,1,1,1,1,8712
28.08.2026 0:40:31,0b440679-c927-4b1d-b4e0-07b91f1c7da0,Group_A,8,5,8,5,0,0,8996
28.08.2026 0:40:35,ac820c1d-0841-4308-b126-5a8445c5f6b6,Group_D,5,8,5,5,1,1,10040
28.08.2026 0:40:38,b81c9073-c7ac-43c7-b069-9f6c3949e9f7,Group_D,6,5,6,6,1,1,4138
28.08.2026 0:40:41,09455346-e50a-485e-aa48-0124fe62be9d,Group_D,9,1,9,9,1,1,766
28.08.2026 0:40:41,2baf9514-6b48-4c93-b823-d8e61b1f9901,Group_B,2,1,2,2,1,1,1445
28.08.2026 0:40:41,5fda14d7-5418-4635-b848-7692f273e4a5,Group_A,5,3,5,5,1,1,2687
28.08.2026 0:40:44,f2f24135-c299-40a4-b7e3-b3f5ec5d27b0,Group_D,1,7,1,1,1,1,13417
28.08.2026 0:40:45,14136ce9-815e-4824-bcd7-9b6eaf712aff,Group_C,8,3,8,8,1,1,3424
28.08.2026 0:40:45,af968bbb-74aa-4cb9-a900-7613c8ab3086,Group_B,5,9,5,5,1,1,24858
28.08.2026 0:40:46,8924bcc0-43b5-4589-9086-09634476a98d,Group_B,10,3,10,10,1,1,8296
28.08.2026 0:40:49,7c42e8e6-e192-43c0-b268-90ca6ddcda26,Group_B,8,7,8,8,1,1,10461
28.08.2026 0:40:52,7c596dec-f692-4237-849c-22ce67395dd2,Group_A,8,5,8,8,1,1,9094
28.08.2026 0:40:56,7ff37d75-40e6-49cd-85df-eb80a4eb9787,Group_C,4,3,4,4,1,1,4495
28.08.2026 0:40:58,6c579a8d-1237-45ac-bd0d-380a511189ec,Group_C,3,2,3,3,1,1,13683
28.08.2026 0:41:00,b1c5c19e-5411-4587-867c-39f96c6a8eba,Group_D,2,2,5,5,1,0,2992
28.08.2026 0:41:00,018c7bdd-f77a-4035-b9d6-905af177960a,Group_C,5,1,5,5,1,1,2407
28.08.2026 0:41:01,ab567442-b6ef-4f4c-a988-ecdf28f0ae41,Group_A,7,7,5,7,0,1,2795
28.08.2026 0:41:01,085c84d6-9f19-4342-bb7d-24916bd55649,Group_D,4,3,4,4,1,1,154
28.08.2026 0:41:01,b907a046-9da0-47dc-8374-9c936cf6d286,Group_D,9,2,9,9,1,1,5313
28.08.2026 0:41:02,d269d5e8-1aed-4391-ac6c-20247fd4a2f5,Group_C,4,7,4,4,1,1,16045
28.08.2026 0:41:04,4472555c-a0a7-43bd-9a1a-089879236b86,Group_A,4,3,4,4,1,1,1439
28.08.2026 0:41:08,345270e3-3d1f-4a26-b47a-ac49a54a72ec,Group_B,8,3,8,3,0,0,21587
28.08.2026 0:41:10,508078d3-f891-4b2e-8f4b-16c93346cb73,Group_A,10,8,10,10,1,1,2363
28.08.2026 0:41:11,87205fa1-6475-42cc-a560-fc904935540c,Group_D,3,8,3,8,0,0,1099
28.08.2026 0:41:13,847ed0b2-130e-475e-892e-9af862b31170,Group_B,4,6,4,4,1,1,10329
28.08.2026 0:41:13,c0178265-b509-424a-a20a-a1588bfa0573,Group_C,9,3,9,9,1,1,9648
28.08.2026 0:41:18,b53c7a17-3d1a-45d0-b969-03a80b859c99,Group_A,7,6,7,7,1,1,3295
28.08.2026 0:41:22,33df5d4f-5d56-46a9-a422-ba1e1ab54c43,Group_D,10,3,10,10,1,1,3825
28.08.2026 0:41:23,dd35b224-565a-4fb5-8be4-71709443de2e,Group_C,2,1,2,2,1,1,8074
28.08.2026 0:41:23,75e0f46f-13e1-46b5-a490-a81004b8aa98,Group_B,9,2,9,9,1,1,4333
28.08.2026 0:41:23,2dc2c652-b1d0-42a2-988a-0d33eded2881,Group_C,7,7,6,6,1,0,15081
28.08.2026 0:41:25,ed52b8a0-d889-4cce-ae5c-8718d916cb2e,Group_D,3,3,4,4,1,0,1581
28.08.2026 0:41:28,ee9ed4a5-a201-4675-b113-15c664c987e6,Group_D,2,8,2,2,1,1,798
28.08.2026 0:41:29,dbe78896-6807-4645-84d8-718273248f13,Group_B,9,2,9,2,0,0,3232
28.08.2026 0:41:40,2884df2f-8f64-4449-a01f-dab24d342a9c,Group_D,4,9,4,4,1,1,40406
28.08.2026 0:41:41,b1fdcaa0-2afb-4637-855f-680a18176c9b,Group_B,1,10,1,1,1,1,9939
28.08.2026 0:41:42,b5cd3a3e-1c00-464e-a593-5d5369356723,Group_B,2,3,2,3,0,0,2457
28.08.2026 0:41:44,ddb85a15-10be-40c2-bc29-3104e67bf66d,Group_D,10,4,10,10,1,1,12557
28.08.2026 0:41:44,e5261a05-c311-40f1-833e-f070132444e2,Group_B,8,3,8,8,1,1,10243
28.08.2026 0:41:45,3bba5101-7ae2-4275-8ea4-e2ec6d7f5106,Group_D,2,8,2,2,1,1,2168
28.08.2026 0:41:46,0624de44-1748-4192-af4a-3e7057e14b16,Group_D,2,7,2,2,1,1,9133
28.08.2026 0:41:47,56eeba75-9c85-4d86-a0c8-70806d443961,Group_C,6,1,6,6,1,1,3196
28.08.2026 0:41:48,2ba70a0e-facc-48dc-982d-0fa415f52215,Group_C,1,5,1,1,1,1,6473
28.08.2026 0:41:49,6266cc1c-a719-4c23-b501-c23823b227d9,Group_C,10,2,10,10,1,1,3599
28.08.2026 0:41:49,f07f1b8a-c189-4ec0-a247-655c840f2bf4,Group_B,4,2,4,4,1,1,15749
28.08.2026 0:41:52,c94990b0-9bd2-451b-9892-4820902c41c7,Group_C,2,7,2,7,0,0,9538
28.08.2026 0:41:52,4bd53728-6de4-4ec3-989c-e19d6dbc8e1a,Group_B,8,6,8,8,1,1,26258
28.08.2026 0:41:54,4cf3b098-e589-4cd4-aeea-7baed2269099,Group_B,1,1,5,5,1,0,9398
28.08.2026 0:41:57,e1f14ea3-4927-466d-aa48-8011b7aa7e91,Group_B,5,1,5,5,1,1,17024
28.08.2026 0:42:00,70b85364-a739-48be-8084-c73c4a82f393,Group_C,10,3,10,10,1,1,12666
28.08.2026 0:42:06,1c77b4e4-3c4f-43ec-bcd0-5712bff71a01,Group_B,5,1,5,5,1,1,10048
28.08.2026 0:42:08,4aa155be-1616-43a6-9c00-754e59563b2e,Group_A,4,6,4,6,0,0,7532
28.08.2026 0:42:09,b8f45eb9-a156-4865-9f0f-aec60ef287a1,Group_B,8,4,8,8,1,1,6295
28.08.2026 0:42:12,4be91d0b-ed3b-4296-aa4b-95cc997a9f06,Group_C,3,3,9,9,1,0,10325
28.08.2026 0:42:12,93c23e27-5c80-4677-bf37-05f35dfc8764,Group_B,1,8,1,8,0,0,6599
28.08.2026 0:42:14,ecbf57d2-49b6-40fc-8ee7-bedb8be1c452,Group_B,2,8,2,8,0,0,2506
28.08.2026 0:42:16,7259f0cb-c1e4-43f5-8e50-b11fdc30c95a,Group_D,9,3,9,9,1,1,5508
28.08.2026 0:42:17,9d40d63d-55d0-4617-89df-89a2bbc77f31,Group_B,10,8,10,10,1,1,16457
28.08.2026 0:42:18,263f9cbd-7f64-402b-a3e2-95ca4dbd5779,Group_D,9,3,9,9,1,1,3966
28.08.2026 0:42:18,b7a1a0c1-ed25-4d1c-80fd-30ae8cc43c49,Group_B,5,1,5,5,1,1,4437
28.08.2026 0:42:18,9b6f85cb-b256-4786-bb45-3400a9930096,Group_B,1,8,1,1,1,1,9488
28.08.2026 0:42:20,f75dfb4b-f861-4e7f-be5e-63e9d3f4cddf,Group_C,6,1,6,6,1,1,4729
28.08.2026 0:42:23,2e9a92f9-597c-44cd-85cf-4e69953b1e59,Group_B,4,1,4,4,1,1,4099
28.08.2026 0:42:26,afa95d8f-0d64-4a6d-8c01-80b383aa4e42,Group_C,8,8,2,2,1,0,4204
28.08.2026 0:42:29,477be549-9ad1-4c1b-b4b6-7c9b79a2ca4c,Group_D,1,3,1,1,1,1,21857
28.08.2026 0:42:30,98f929b2-9867-4703-b987-3fae492f7157,Group_B,2,3,2,2,1,1,9826
28.08.2026 0:42:31,137b19ea-0c1e-41ff-a50f-a5840562674b,Group_A,1,6,1,6,0,0,12521
28.08.2026 0:42:31,25cce1af-8924-4801-a72f-a01daffbfa8d,Group_D,5,3,5,5,1,1,3863
28.08.2026 0:42:32,d6bda9f0-c552-430f-9405-52bd8910ceba,Group_C,2,1,2,2,1,1,5595
28.08.2026 0:42:34,8a73e938-04f1-4f6f-9e88-c4c3eec333e6,Group_C,7,3,7,7,1,1,2778
28.08.2026 0:42:36,a7beea99-28ed-40a8-a2be-ce7c134a3ef8,Group_B,6,8,6,6,1,1,3216
28.08.2026 0:42:39,7953c78b-bb7f-4e9e-aeec-507362b8bcf2,Group_B,5,3,5,3,0,0,17785
28.08.2026 0:42:39,239f57d1-f129-4bdb-b1ff-04f17573774b,Group_C,2,3,2,2,1,1,7823
28.08.2026 0:42:40,30a2811c-f872-4e00-90e0-8e51bb80bfda,Group_B,9,2,9,9,1,1,8622
28.08.2026 0:42:41,567ebcca-8e14-4953-a5ac-775c2d8b07cc,Group_C,2,1,2,2,1,1,164
28.08.2026 0:42:46,1f53d6af-f193-4dc8-bd97-30d1cc4e17d6,Group_A,3,7,3,7,0,0,3566
28.08.2026 0:42:46,3f809d28-acc7-413d-b58a-32b09a9eb6a1,Group_C,8,8,3,3,1,0,7944
28.08.2026 0:42:48,74a73525-f8aa-4915-8c36-06c0ac709338,Group_C,3,7,3,3,1,1,12310
28.08.2026 0:42:48,5fc27733-d3b7-4e9d-85f5-aedcaa74e49e,Group_C,8,3,8,3,0,0,8260
28.08.2026 0:42:49,2b0c881d-aa99-4725-bb4e-cda8a3bd365c,Group_B,2,3,2,2,1,1,8199
28.08.2026 0:42:49,f6e75e25-5150-4b3d-9743-e17331b23a50,Group_B,3,2,3,3,1,1,15436
28.08.2026 0:42:55,21ddce78-f7a1-43e9-8c44-c3b7dc838f5f,Group_D,2,6,2,6,0,0,24372
28.08.2026 0:42:56,cd8c182f-c70d-4227-a208-4fd305cbae36,Group_B,6,1,6,1,0,0,10803
28.08.2026 0:42:57,88713655-8c69-4a50-b4d9-77a3d61cefd4,Group_C,7,1,7,7,1,1,9212
28.08.2026 0:42:57,2434992b-31ed-41c8-8c21-5873b8ca5e8c,Group_B,1,2,1,1,1,1,28861
28.08.2026 0:43:00,59916024-753b-43d7-b340-7d2b62150651,Group_D,3,2,3,3,1,1,11559
28.08.2026 0:43:05,531fdc51-8367-40bb-addd-61a696558211,Group_D,6,4,6,6,1,1,5644
28.08.2026 0:43:05,cd7c13cf-0fcf-4700-84a8-10c095ab242d,Group_D,5,2,5,5,1,1,1583
28.08.2026 0:43:06,2a2cfbc5-bd1a-4a34-b64d-fb4817840761,Group_B,4,7,4,4,1,1,8296
28.08.2026 0:43:07,bc9fbe34-d0a2-477b-ba5d-7f0257be4703,Group_C,9,4,9,9,1,1,2037
28.08.2026 0:43:10,97ef4d10-17a7-494a-811d-667828778f1b,Group_C,4,8,4,4,1,1,5723
28.08.2026 0:43:14,76413e32-e337-47bc-90c1-ea520ae071f0,Group_A,5,5,10,10,1,0,8859
28.08.2026 0:43:14,10c010b2-825a-4f13-8852-e5ec2574ba54,Group_A,1,4,1,1,1,1,4493
28.08.2026 0:43:22,1cacb0fb-fb2c-4275-aeca-10dddd45b16c,Group_D,4,8,4,4,1,1,11060
28.08.2026 0:43:25,54bfcbea-bb7f-447f-8fe3-4d96fbdfc2f4,Group_C,6,7,6,6,1,1,12056
28.08.2026 0:43:25,67d64a6e-4ebb-4821-88ae-4a4f066d7a25,Group_D,8,1,8,8,1,1,6057
28.08.2026 0:43:25,dcfd1ec4-0b48-4fbd-857b-29a407c76edd,Group_B,10,5,10,5,0,0,7924
28.08.2026 0:43:29,19df7d3c-25bb-42ec-a814-40a04c8006b2,Group_C,2,8,2,2,1,1,5152
28.08.2026 0:43:30,23494a0e-b561-46da-aeb3-802711b1efd2,Group_C,3,3,1,1,1,0,3402
28.08.2026 0:43:33,69dd4656-994e-4826-99bf-a9b0ffe454de,Group_A,1,3,1,1,1,1,2716
28.08.2026 0:43:34,5758edc2-a9b3-487a-b3ac-be93e157455b,Group_A,3,10,3,3,1,1,10041
28.08.2026 0:43:36,2e1378b6-fb24-490d-a920-6ec5de5bbd37,Group_D,5,3,5,5,1,1,2906
28.08.2026 0:43:42,1909a217-aba1-434e-9505-7b2f2aef1d6f,Group_C,3,3,10,10,1,0,4225
28.08.2026 0:43:45,862618a6-90a1-4e03-b0ad-68e6c15d5908,Group_A,5,3,5,5,1,1,17616
28.08.2026 0:43:46,44e3b1a4-d444-4a23-8599-59c5b20254cc,Group_D,2,2,1,1,1,0,1331
28.08.2026 0:43:48,4f545904-3605-4e7d-a90a-2e23464617da,Group_C,3,8,3,3,1,1,947
28.08.2026 0:43:52,5ad563f6-4db2-4020-a954-0fd5690cdb71,Group_B,5,7,5,5,1,1,8915
28.08.2026 0:43:54,bc6d7b88-36bd-49ef-bbcb-3e31573e7cac,Group_B,10,9,10,9,0,0,14920
28.08.2026 0:44:02,4eaddc04-6690-4e20-9ade-57b7acb93671,Group_A,10,5,10,10,1,1,28568
28.08.2026 0:44:03,91bf9176-f8e7-4d4d-a8a2-7cb3d6ab1fda,Group_B,9,2,9,9,1,1,24149
28.08.2026 0:44:05,5c679fbe-6b89-42d1-a580-081b9e36e6b6,Group_B,2,7,2,2,1,1,11881
28.08.2026 0:44:06,50ec3f86-415a-4bd1-985a-9d0546328b4b,Group_A,7,4,7,7,1,1,1022
28.08.2026 0:44:11,220e9c4f-94bf-4ac9-9ea1-249981b893ab,Group_D,1,7,1,1,1,1,6739
28.08.2026 0:44:13,642623dc-b060-4a27-80a9-77bf7ede4d60,Group_C,2,2,9,9,1,0,9316
28.08.2026 0:44:18,0c5dac9a-611a-4ae4-8f78-536cf2df9536,Group_C,7,6,7,7,1,1,3998
28.08.2026 0:44:23,7e4c69ef-e4f9-4791-a2b6-a5730553f90f,Group_D,10,2,10,10,1,1,7916
28.08.2026 0:44:26,28c4613e-04c7-4d94-af4d-84faafa84e0a,Group_B,10,3,10,3,0,0,14602
28.08.2026 0:44:30,4f0474fb-9f92-489b-9108-a988d17b6435,Group_A,2,7,2,7,0,0,20684
28.08.2026 0:44:30,3adfcb0d-74c2-4503-a3fc-b6e00c87a2d8,Group_D,1,2,1,2,0,0,19867
28.08.2026 0:44:33,c98097b9-d208-4940-a9e8-fcf1ae5910a8,Group_B,6,4,6,6,1,1,1608
28.08.2026 0:44:33,3f5aaea2-04e2-421b-913d-9333643f501d,Group_B,1,5,1,1,1,1,20291
28.08.2026 0:44:35,0b4c920b-3cc4-4eea-88cb-fe8c246d0cc7,Group_D,5,3,5,5,1,1,2762
28.08.2026 0:44:37,80cf3212-0b90-4f63-82ec-909487617ccf,Group_C,8,7,8,8,1,1,918
28.08.2026 0:44:40,7914d442-a23f-4636-95e1-53718dee3741,Group_D,7,1,7,7,1,1,2314
28.08.2026 0:44:42,4f335b1f-52fd-4869-b270-3d7171ef2074,Group_C,6,1,6,6,1,1,9171
28.08.2026 0:44:43,8bb75ffe-6785-4dea-a16d-c4601d86fe50,Group_D,2,3,2,2,1,1,17228
28.08.2026 0:44:51,de2d591a-2dba-4da8-a120-047494ff37aa,Group_B,1,7,1,1,1,1,11039
28.08.2026 0:44:55,dfe7f33b-b2c0-49dd-9f89-d9db28f91967,Group_D,5,4,5,5,1,1,12762
28.08.2026 0:45:05,3f044e01-40a3-41c8-be17-a217195df61c,Group_C,7,2,7,7,1,1,10291
28.08.2026 0:45:11,3eef9231-e52d-4858-bb32-4eeaecd494ce,Group_B,5,4,5,4,0,0,9369
28.08.2026 0:45:15,41ab49a3-da1e-4e95-b7f1-312acaa85414,Group_C,3,7,3,3,1,1,671
28.08.2026 0:45:17,4197a4ac-4282-4617-afca-11cd2cb630de,Group_D,2,5,2,2,1,1,2641
28.08.2026 0:45:17,56832ba1-d0ee-4f50-8869-a18ba2b3297d,Group_B,10,1,10,10,1,1,2794
28.08.2026 0:45:18,fb2125ea-5c68-41df-96bd-2fe42639d83a,Group_D,3,8,3,3,1,1,23501
28.08.2026 0:45:22,4dd263f4-6224-4839-a019-32508e3b674d,Group_C,1,1,6,6,1,0,7751
28.08.2026 0:45:27,a0d5a776-793e-4d5c-96b4-4633b825c310,Group_B,5,5,9,9,1,0,10684
28.08.2026 0:45:35,816c4272-a911-4ffa-b317-08dd9acbea06,Group_B,2,4,2,2,1,1,8741
28.08.2026 0:45:42,c853af33-91b0-412b-a109-8be37c208439,Group_B,5,1,5,5,1,1,2058
28.08.2026 0:45:45,7f9c78ce-545c-4877-8b02-90141bc4b863,Group_D,4,4,9,4,0,1,12712
28.08.2026 0:45:52,3113a248-d267-43f5-9215-e5d9c9624fca,Group_B,10,4,10,10,1,1,13112
28.08.2026 0:45:55,2aa8bae5-c48a-43cb-9b25-d82467375ab7,Group_B,9,1,9,9,1,1,2017
28.08.2026 0:45:57,e20549f5-e440-47da-9ef3-248aa1386671,Group_C,3,4,3,3,1,1,10460
28.08.2026 0:45:57,871439ee-ac75-4918-a964-0811eacd0e04,Group_A,8,5,8,8,1,1,13531
28.08.2026 0:46:04,27e1040c-08f8-4e66-8515-d6a7a07801d3,Group_B,1,3,1,1,1,1,22892
28.08.2026 0:46:04,84d12bbc-f82a-4511-a470-334977c57bdd,Group_D,8,5,8,8,1,1,11426
28.08.2026 0:46:05,b352ff1d-41e4-4df3-9c42-8dee29068221,Group_D,1,1,7,7,1,0,1149
28.08.2026 0:46:10,f6ed7769-7655-47d5-8453-ee3c088ea1d7,Group_D,8,8,6,6,1,0,4492
28.08.2026 0:46:17,88192424-b23f-4b19-b518-b4e1b8936702,Group_A,6,1,6,6,1,1,1194
28.08.2026 0:46:18,37a8811e-7ebe-44c2-8c54-bd67b50434c0,Group_A,8,2,8,2,0,0,6324
28.08.2026 0:46:20,64117ac8-051c-4f17-86fb-40f056f3a814,Group_C,2,3,2,2,1,1,7566
28.08.2026 0:46:22,83aefac4-6038-488f-a6e0-196858761660,Group_A,8,6,8,8,1,1,9159
28.08.2026 0:46:25,725e362e-0280-450d-849a-7b11c9002e0e,Group_B,4,8,4,4,1,1,24350
28.08.2026 0:46:27,661e21da-3638-4b84-8d0b-e03b41b6d1b1,Group_D,9,1,9,9,1,1,4726
28.08.2026 0:46:29,c37e993f-9f77-4b3c-bfe0-ea0ebcc5380b,Group_C,5,3,5,3,0,0,9153
28.08.2026 0:46:30,c2994da2-35c3-424d-a764-d5b2cdafa339,Group_A,1,9,1,1,1,1,2803
28.08.2026 0:46:35,c6723ffb-189e-4a36-b9dd-b761af4c2939,Group_D,4,7,4,7,0,0,41529
28.08.2026 0:46:37,dbab1f8b-5918-4ee7-92e9-07e5bfc9a0d7,Group_C,5,8,5,5,1,1,4686
28.08.2026 0:46:41,da784bee-dc22-46b0-b5c4-f63f5757f94e,Group_A,1,6,1,6,0,0,4831
28.08.2026 0:46:44,2696d610-d172-46d9-b549-fc902c0fe0f4,Group_A,10,3,10,10,1,1,861
28.08.2026 0:46:45,1648a97a-b982-4402-b502-84a051c43f34,Group_B,7,6,7,7,1,1,13923
28.08.2026 0:46:45,1b29ac97-6377-44bb-b6b0-1adbbaee5ae7,Group_D,5,4,5,4,0,0,17030
28.08.2026 0:47:01,291ea540-2231-4262-89b2-28ea4d0c408d,Group_B,2,2,10,2,0,1,3953
28.08.2026 0:47:03,03498253-8fa8-4a36-a876-3d12c91e05cd,Group_A,9,9,2,2,1,0,11136
28.08.2026 0:47:08,037d55c0-fd73-45f6-8363-767610795b6f,Group_B,2,3,2,2,1,1,16097
